,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
265,176808,Wired Headphones,1,11.99,4/28/2019 18:03,"933 Meadow St, San Francisco, CA 94016"
266,176809,Bose SoundSport Headphones,2,99.99,4/19/2019 1:14,"278 13th St, San Francisco, CA 94016"
267,176810,AAA Batteries (4-pack),1,2.99,4/30/2019 14:57,"86 Meadow St, Atlanta, GA 30301"
268,176811,AA Batteries (4-pack),2,3.84,4/14/2019 23:02,"456 13th St, Dallas, TX 75001"
269,176812,Wired Headphones,1,11.99,4/20/2019 16:40,"569 Willow St, New York City, NY 10001"
270,176813,Google Phone,1,600,4/28/2019 18:01,"269 Hill St, Atlanta, GA 30301"
271,176813,Wired Headphones,1,11.99,4/28/2019 18:01,"269 Hill St, Atlanta, GA 30301"
272,176814,Lightning Charging Cable,1,14.95,4/9/2019 12:09,"501 13th St, New York City, NY 10001"
273,176815,AAA Batteries (4-pack),1,2.99,4/4/2019 13:36,"327 Adams St, San Francisco, CA 94016"
274,176816,27in 4K Gaming Monitor,1,389.99,4/19/2019 20:14,"623 Lincoln St, Portland, OR 97035"
275,176817,Lightning Charging Cable,1,14.95,4/26/2019 20:47,"284 Walnut St, Seattle, WA 98101"
276,176818,Wired Headphones,1,11.99,4/9/2019 2:19,"642 13th St, San Francisco, CA 94016"
277,176819,AA Batteries (4-pack),2,3.84,4/15/2019 5:44,"615 9th St, Portland, OR 97035"
278,176820,USB-C Charging Cable,1,11.95,4/17/2019 12:10,"654 Adams St, Boston, MA 02215"
279,176821,34in Ultrawide Monitor,1,379.99,4/18/2019 15:08,"72 Meadow St, San Francisco, CA 94016"
280,176822,AAA Batteries (4-pack),1,2.99,4/22/2019 19:50,"40 Cedar St, Seattle, WA 98101"
281,176823,Wired Headphones,1,11.99,4/6/2019 20:18,"893 11th St, Seattle, WA 98101"
282,176824,USB-C Charging Cable,2,11.95,4/3/2019 13:01,"983 Center St, Los Angeles, CA 90001"
283,176825,LG Washing Machine,1,600,4/13/2019 22:31,"338 6th St, San Francisco, CA 94016"
284,176826,Bose SoundSport Headphones,1,99.99,4/11/2019 0:15,"72 Meadow St, San Francisco, CA 94016"
285,176827,AAA Batteries (4-pack),1,2.99,4/20/2019 13:36,"465 Hickory St, Los Angeles, CA 90001"
286,176828,iPhone,1,700,4/7/2019 22:13,"696 Highland St, Seattle, WA 98101"
287,176829,Wired Headphones,1,11.99,4/30/2019 9:09,"335 Wilson St, San Francisco, CA 94016"
288,176830,Wired Headphones,1,11.99,4/18/2019 12:02,"663 5th St, Austin, TX 73301"
289,176831,USB-C Charging Cable,1,11.95,4/1/2019 7:39,"743 Spruce St, San Francisco, CA 94016"
290,176832,Apple Airpods Headphones,1,150,4/19/2019 20:21,"533 Spruce St, Los Angeles, CA 90001"
291,176833,Wired Headphones,1,11.99,4/21/2019 19:32,"226 Madison St, Boston, MA 02215"
292,176834,Lightning Charging Cable,1,14.95,4/15/2019 20:42,"193 Forest St, San Francisco, CA 94016"
293,176835,USB-C Charging Cable,1,11.95,4/23/2019 16:55,"628 10th St, Boston, MA 02215"
294,176836,USB-C Charging Cable,2,11.95,4/10/2019 14:20,"857 Hickory St, Boston, MA 02215"
295,176837,Lightning Charging Cable,1,14.95,4/10/2019 12:29,"213 River St, New York City, NY 10001"
296,176838,Lightning Charging Cable,1,14.95,4/5/2019 18:44,"656 South St, New York City, NY 10001"
297,176839,20in Monitor,1,109.99,4/10/2019 7:19,"625 Willow St, Boston, MA 02215"
298,176840,USB-C Charging Cable,1,11.95,4/2/2019 10:08,"939 14th St, Austin, TX 73301"
299,176841,AAA Batteries (4-pack),3,2.99,4/26/2019 22:50,"177 Highland St, San Francisco, CA 94016"
300,176842,AA Batteries (4-pack),2,3.84,4/6/2019 23:16,"532 1st St, New York City, NY 10001"
301,176843,34in Ultrawide Monitor,1,379.99,4/21/2019 11:22,"733 Maple St, Atlanta, GA 30301"
302,176844,AA Batteries (4-pack),1,3.84,4/23/2019 18:48,"983 Main St, Boston, MA 02215"
303,176845,USB-C Charging Cable,1,11.95,4/15/2019 14:26,"925 Cedar St, San Francisco, CA 94016"
304,176846,USB-C Charging Cable,1,11.95,4/19/2019 9:03,"599 10th St, New York City, NY 10001"
305,176847,AA Batteries (4-pack),3,3.84,4/3/2019 16:00,"616 9th St, Austin, TX 73301"
306,176848,27in FHD Monitor,1,149.99,4/28/2019 18:09,"442 Center St, Boston, MA 02215"
307,176849,34in Ultrawide Monitor,1,379.99,4/22/2019 10:59,"309 West St, San Francisco, CA 94016"
308,176850,AA Batteries (4-pack),1,3.84,4/3/2019 12:40,"520 5th St, Seattle, WA 98101"
309,176851,AA Batteries (4-pack),1,3.84,4/9/2019 22:58,"669 Dogwood St, San Francisco, CA 94016"
310,176852,AA Batteries (4-pack),1,3.84,4/9/2019 13:58,"731 Lincoln St, Portland, OR 97035"
311,176853,AA Batteries (4-pack),1,3.84,4/24/2019 11:41,"858 14th St, New York City, NY 10001"
312,176854,AA Batteries (4-pack),1,3.84,4/11/2019 22:05,"460 South St, Los Angeles, CA 90001"
313,176855,Wired Headphones,1,11.99,4/21/2019 16:42,"103 12th St, Los Angeles, CA 90001"
314,176856,Lightning Charging Cable,1,14.95,4/13/2019 10:59,"459 8th St, San Francisco, CA 94016"
315,176857,Bose SoundSport Headphones,1,99.99,4/30/2019 7:18,"418 14th St, Portland, OR 97035"
316,176858,AAA Batteries (4-pack),1,2.99,4/16/2019 13:25,"669 Park St, Los Angeles, CA 90001"
317,176859,AA Batteries (4-pack),1,3.84,4/15/2019 10:53,"525 Adams St, New York City, NY 10001"
318,176860,USB-C Charging Cable,1,11.95,4/4/2019 11:00,"420 Hill St, San Francisco, CA 94016"
319,176861,Bose SoundSport Headphones,1,99.99,4/14/2019 13:01,"370 9th St, Los Angeles, CA 90001"
320,176862,AAA Batteries (4-pack),1,2.99,4/29/2019 11:37,"267 Willow St, San Francisco, CA 94016"
321,176863,27in FHD Monitor,1,149.99,4/19/2019 17:18,"64 Maple St, New York City, NY 10001"
322,176864,AAA Batteries (4-pack),2,2.99,4/2/2019 15:47,"453 Meadow St, San Francisco, CA 94016"
323,176865,AA Batteries (4-pack),1,3.84,4/18/2019 14:28,"952 Washington St, New York City, NY 10001"
324,176866,ThinkPad Laptop,1,999.99,4/2/2019 11:42,"338 West St, New York City, NY 10001"
325,176867,AAA Batteries (4-pack),1,2.99,4/25/2019 21:00,"483 Washington St, San Francisco, CA 94016"
326,176868,20in Monitor,1,109.99,4/5/2019 7:37,"213 Highland St, Boston, MA 02215"
327,176869,Apple Airpods Headphones,1,150,4/23/2019 18:33,"861 2nd St, Seattle, WA 98101"
328,176870,AAA Batteries (4-pack),3,2.99,4/5/2019 18:38,"964 Park St, New York City, NY 10001"
329,176871,AA Batteries (4-pack),1,3.84,4/29/2019 20:02,"489 9th St, Dallas, TX 75001"
330,176872,AA Batteries (4-pack),1,3.84,4/15/2019 12:17,"678 Madison St, Los Angeles, CA 90001"
331,176873,AA Batteries (4-pack),1,3.84,4/6/2019 5:26,"532 Spruce St, Los Angeles, CA 90001"
332,176874,AAA Batteries (4-pack),1,2.99,4/15/2019 11:04,"325 Pine St, New York City, NY 10001"
333,176875,27in 4K Gaming Monitor,1,389.99,4/23/2019 19:26,"727 Forest St, San Francisco, CA 94016"
334,176876,Bose SoundSport Headphones,1,99.99,4/23/2019 21:15,"263 Hickory St, Boston, MA 02215"
335,176877,Lightning Charging Cable,1,14.95,4/10/2019 15:48,"289 4th St, San Francisco, CA 94016"
336,176878,ThinkPad Laptop,1,999.99,4/13/2019 9:15,"161 Highland St, San Francisco, CA 94016"
337,176879,Flatscreen TV,1,300,4/13/2019 14:15,"370 Sunset St, Portland, ME 04101"
338,176880,27in FHD Monitor,1,149.99,4/4/2019 8:36,"691 River St, New York City, NY 10001"
339,176881,Wired Headphones,1,11.99,4/22/2019 20:59,"157 Sunset St, San Francisco, CA 94016"
340,176882,Wired Headphones,1,11.99,4/24/2019 20:16,"929 Main St, Boston, MA 02215"
341,176883,Wired Headphones,2,11.99,4/15/2019 9:24,"344 Dogwood St, New York City, NY 10001"
342,176884,USB-C Charging Cable,1,11.95,4/11/2019 9:04,"813 Highland St, San Francisco, CA 94016"
343,176885,34in Ultrawide Monitor,1,379.99,4/22/2019 21:26,"582 River St, Boston, MA 02215"
344,176886,Flatscreen TV,1,300,4/19/2019 20:44,"410 8th St, San Francisco, CA 94016"
345,176887,AAA Batteries (4-pack),1,2.99,4/1/2019 12:59,"591 4th St, Boston, MA 02215"
346,176888,Wired Headphones,1,11.99,4/15/2019 13:57,"608 5th St, New York City, NY 10001"
347,176889,AAA Batteries (4-pack),1,2.99,4/17/2019 21:22,"837 Madison St, Boston, MA 02215"
348,176890,USB-C Charging Cable,1,11.95,4/25/2019 17:35,"950 8th St, Austin, TX 73301"
349,176891,AAA Batteries (4-pack),1,2.99,4/7/2019 11:52,"323 Ridge St, Portland, OR 97035"
350,176892,AAA Batteries (4-pack),1,2.99,4/12/2019 22:50,"165 Meadow St, Boston, MA 02215"
351,176893,AAA Batteries (4-pack),1,2.99,4/23/2019 14:01,"794 Dogwood St, Seattle, WA 98101"
352,176894,Flatscreen TV,1,300,4/13/2019 17:23,"589 Park St, San Francisco, CA 94016"
353,176895,Apple Airpods Headphones,1,150,4/24/2019 8:44,"286 6th St, Boston, MA 02215"
354,176896,AAA Batteries (4-pack),2,2.99,4/24/2019 17:41,"77 Johnson St, Dallas, TX 75001"
355,176897,Apple Airpods Headphones,1,150,4/2/2019 18:12,"941 Walnut St, San Francisco, CA 94016"
356,,,,,,
357,176898,Apple Airpods Headphones,1,150,4/18/2019 17:05,"45 River St, New York City, NY 10001"
358,176899,Lightning Charging Cable,1,14.95,4/5/2019 18:17,"269 South St, San Francisco, CA 94016"
359,176900,Bose SoundSport Headphones,1,99.99,4/21/2019 6:17,"356 North St, Boston, MA 02215"
360,176901,Lightning Charging Cable,1,14.95,4/22/2019 14:37,"25 8th St, Atlanta, GA 30301"
361,176902,USB-C Charging Cable,1,11.95,4/11/2019 14:49,"166 Dogwood St, Atlanta, GA 30301"
362,176903,iPhone,1,700,4/9/2019 11:10,"684 Main St, Boston, MA 02215"
363,176904,AAA Batteries (4-pack),1,2.99,4/13/2019 15:44,"782 Ridge St, Boston, MA 02215"
364,176905,27in FHD Monitor,1,149.99,4/12/2019 7:40,"92 Spruce St, New York City, NY 10001"
365,176906,27in FHD Monitor,1,149.99,4/7/2019 20:14,"636 Cherry St, Los Angeles, CA 90001"
366,176907,27in FHD Monitor,1,149.99,4/11/2019 1:43,"120 Sunset St, Los Angeles, CA 90001"
367,176908,AAA Batteries (4-pack),1,2.99,4/25/2019 20:53,"802 Maple St, Seattle, WA 98101"
368,176909,Wired Headphones,1,11.99,4/22/2019 9:53,"692 Jackson St, Portland, ME 04101"
369,176910,AAA Batteries (4-pack),2,2.99,4/19/2019 14:46,"573 2nd St, Los Angeles, CA 90001"
370,176911,AAA Batteries (4-pack),1,2.99,4/12/2019 10:29,"346 13th St, Los Angeles, CA 90001"
371,176912,Apple Airpods Headphones,1,150,4/25/2019 14:33,"862 7th St, Seattle, WA 98101"
372,176913,AAA Batteries (4-pack),1,2.99,4/20/2019 19:09,"340 11th St, Atlanta, GA 30301"
373,176914,Lightning Charging Cable,1,14.95,4/1/2019 15:54,"846 Cherry St, San Francisco, CA 94016"
374,176915,AAA Batteries (4-pack),1,2.99,4/4/2019 19:18,"64 Hill St, Dallas, TX 75001"
375,176916,34in Ultrawide Monitor,1,379.99,4/18/2019 7:45,"285 Cedar St, San Francisco, CA 94016"
376,176917,USB-C Charging Cable,1,11.95,4/14/2019 19:50,"376 Sunset St, Boston, MA 02215"
377,176918,USB-C Charging Cable,1,11.95,4/10/2019 9:57,"398 Elm St, Los Angeles, CA 90001"
378,176919,AAA Batteries (4-pack),1,2.99,4/29/2019 7:02,"240 14th St, Boston, MA 02215"
379,176920,Apple Airpods Headphones,1,150,4/30/2019 18:55,"117 Lake St, New York City, NY 10001"
380,176921,Lightning Charging Cable,1,14.95,4/24/2019 17:56,"365 Wilson St, San Francisco, CA 94016"
381,176922,Bose SoundSport Headphones,1,99.99,4/2/2019 21:08,"859 Hill St, Los Angeles, CA 90001"
382,176923,LG Washing Machine,1,600,4/26/2019 12:48,"259 6th St, Los Angeles, CA 90001"
383,176924,Bose SoundSport Headphones,1,99.99,4/14/2019 10:32,"375 4th St, New York City, NY 10001"
384,176925,Lightning Charging Cable,1,14.95,4/18/2019 15:31,"920 Wilson St, New York City, NY 10001"
385,176926,USB-C Charging Cable,1,11.95,4/14/2019 21:17,"921 Cedar St, Atlanta, GA 30301"
386,176927,Wired Headphones,1,11.99,4/18/2019 18:40,"700 Sunset St, Los Angeles, CA 90001"
387,176928,AAA Batteries (4-pack),1,2.99,4/8/2019 21:08,"203 Hickory St, San Francisco, CA 94016"
388,176929,ThinkPad Laptop,1,999.99,4/11/2019 22:13,"743 11th St, Dallas, TX 75001"
389,176930,USB-C Charging Cable,1,11.95,4/15/2019 9:41,"161 Center St, Boston, MA 02215"
390,176931,ThinkPad Laptop,1,999.99,4/13/2019 8:47,"57 Pine St, New York City, NY 10001"
391,176932,34in Ultrawide Monitor,1,379.99,4/28/2019 17:02,"118 Church St, Seattle, WA 98101"
392,176933,Flatscreen TV,1,300,4/24/2019 10:34,"698 Spruce St, New York City, NY 10001"
393,176934,AAA Batteries (4-pack),1,2.99,4/8/2019 19:44,"329 Park St, New York City, NY 10001"
394,176935,AAA Batteries (4-pack),1,2.99,4/3/2019 21:31,"315 1st St, Dallas, TX 75001"
395,176935,27in FHD Monitor,1,149.99,4/3/2019 21:31,"315 1st St, Dallas, TX 75001"
396,176936,Apple Airpods Headphones,1,150,4/15/2019 8:36,"846 Hickory St, Boston, MA 02215"
397,176937,Google Phone,1,600,4/30/2019 22:04,"980 7th St, Los Angeles, CA 90001"
398,176938,AAA Batteries (4-pack),1,2.99,4/29/2019 21:08,"249 Jefferson St, Los Angeles, CA 90001"
399,176939,AAA Batteries (4-pack),1,2.99,4/6/2019 12:50,"418 12th St, San Francisco, CA 94016"
400,176940,Lightning Charging Cable,1,14.95,4/2/2019 23:59,"864 Hickory St, Dallas, TX 75001"
401,176941,27in 4K Gaming Monitor,1,389.99,4/11/2019 18:46,"807 14th St, San Francisco, CA 94016"
402,176942,AA Batteries (4-pack),1,3.84,4/12/2019 10:02,"419 Washington St, Portland, OR 97035"
403,176943,Lightning Charging Cable,1,14.95,4/9/2019 6:50,"211 2nd St, San Francisco, CA 94016"
404,176944,Bose SoundSport Headphones,1,99.99,4/28/2019 6:22,"719 West St, Austin, TX 73301"
405,176945,USB-C Charging Cable,1,11.95,4/24/2019 2:17,"701 Pine St, Austin, TX 73301"
406,176946,Lightning Charging Cable,1,14.95,4/27/2019 16:36,"991 6th St, New York City, NY 10001"
407,176947,AA Batteries (4-pack),2,3.84,4/2/2019 18:40,"357 Center St, Los Angeles, CA 90001"
408,176948,Wired Headphones,1,11.99,4/26/2019 9:46,"761 Highland St, San Francisco, CA 94016"
409,176949,USB-C Charging Cable,1,11.95,4/27/2019 12:54,"347 Jackson St, Los Angeles, CA 90001"
410,176950,Lightning Charging Cable,1,14.95,4/4/2019 8:54,"929 Johnson St, Dallas, TX 75001"
411,176951,USB-C Charging Cable,2,11.95,4/15/2019 21:57,"606 Lakeview St, Boston, MA 02215"
412,176952,AAA Batteries (4-pack),1,2.99,4/6/2019 18:47,"693 5th St, Los Angeles, CA 90001"
413,176953,Flatscreen TV,1,300,4/29/2019 13:41,"595 West St, Dallas, TX 75001"
414,176954,Bose SoundSport Headphones,1,99.99,4/28/2019 14:49,"524 Elm St, San Francisco, CA 94016"
415,176955,AAA Batteries (4-pack),1,2.99,4/2/2019 16:08,"169 Church St, San Francisco, CA 94016"
416,176956,AA Batteries (4-pack),1,3.84,4/1/2019 21:43,"703 5th St, Dallas, TX 75001"
417,176957,Google Phone,1,600,4/6/2019 18:22,"582 Church St, Boston, MA 02215"
418,176958,Bose SoundSport Headphones,1,99.99,4/23/2019 9:26,"497 Main St, Boston, MA 02215"
419,176959,Wired Headphones,1,11.99,4/8/2019 18:32,"125 Jefferson St, Seattle, WA 98101"
420,176960,Bose SoundSport Headphones,1,99.99,4/8/2019 14:49,"737 West St, Dallas, TX 75001"
421,176961,27in FHD Monitor,1,149.99,4/16/2019 15:13,"357 Willow St, Portland, OR 97035"
422,176962,Wired Headphones,1,11.99,4/7/2019 11:19,"710 Church St, San Francisco, CA 94016"
423,176963,AAA Batteries (4-pack),2,2.99,4/14/2019 13:17,"390 Walnut St, Los Angeles, CA 90001"
424,176964,AAA Batteries (4-pack),1,2.99,4/5/2019 14:43,"453 Cedar St, San Francisco, CA 94016"
425,176965,Lightning Charging Cable,1,14.95,4/8/2019 9:00,"900 Dogwood St, Boston, MA 02215"
426,176966,Bose SoundSport Headphones,1,99.99,4/22/2019 23:21,"3 Main St, Boston, MA 02215"
427,176967,27in 4K Gaming Monitor,1,389.99,4/13/2019 13:04,"275 Lake St, Dallas, TX 75001"
428,176968,Bose SoundSport Headphones,1,99.99,4/28/2019 8:30,"183 2nd St, Atlanta, GA 30301"
429,176969,AA Batteries (4-pack),1,3.84,4/5/2019 9:27,"346 Wilson St, Portland, OR 97035"
430,176970,Bose SoundSport Headphones,1,99.99,4/6/2019 19:33,"524 7th St, Los Angeles, CA 90001"
431,176971,AAA Batteries (4-pack),1,2.99,4/5/2019 22:56,"166 5th St, New York City, NY 10001"
432,176972,27in FHD Monitor,1,149.99,4/6/2019 17:36,"824 West St, Seattle, WA 98101"
433,176973,Wired Headphones,1,11.99,4/4/2019 21:49,"748 Madison St, Los Angeles, CA 90001"
434,176974,ThinkPad Laptop,1,999.99,4/5/2019 22:51,"789 Center St, Seattle, WA 98101"
435,176975,USB-C Charging Cable,1,11.95,4/23/2019 15:46,"28 13th St, San Francisco, CA 94016"
436,176975,AAA Batteries (4-pack),1,2.99,4/23/2019 15:46,"28 13th St, San Francisco, CA 94016"
437,176976,27in FHD Monitor,1,149.99,4/18/2019 5:42,"260 Pine St, Los Angeles, CA 90001"
438,176977,Bose SoundSport Headphones,1,99.99,4/6/2019 13:57,"808 Ridge St, Portland, OR 97035"
439,176978,Apple Airpods Headphones,1,150,5/1/2019 3:29,"589 Lake St, Portland, OR 97035"
440,176979,AAA Batteries (4-pack),2,2.99,4/28/2019 17:53,"315 9th St, New York City, NY 10001"
441,176980,Bose SoundSport Headphones,1,99.99,4/2/2019 11:20,"456 10th St, Seattle, WA 98101"
442,176981,Google Phone,1,600,4/1/2019 11:29,"924 11th St, San Francisco, CA 94016"
443,176982,iPhone,1,700,4/14/2019 13:53,"237 Lake St, Los Angeles, CA 90001"
444,176983,AAA Batteries (4-pack),2,2.99,4/23/2019 10:18,"769 11th St, Boston, MA 02215"
445,176984,Apple Airpods Headphones,1,150,4/22/2019 19:39,"77 Lake St, Portland, OR 97035"
446,176985,USB-C Charging Cable,1,11.95,4/15/2019 11:52,"859 7th St, New York City, NY 10001"
447,176986,Apple Airpods Headphones,1,150,4/12/2019 14:45,"623 Lakeview St, Los Angeles, CA 90001"
448,176987,AAA Batteries (4-pack),1,2.99,4/22/2019 9:28,"87 Spruce St, San Francisco, CA 94016"
449,176988,Lightning Charging Cable,1,14.95,4/30/2019 23:02,"251 South St, Boston, MA 02215"
450,176989,Google Phone,1,600,4/9/2019 13:43,"346 9th St, Los Angeles, CA 90001"
451,176989,USB-C Charging Cable,1,11.95,4/9/2019 13:43,"346 9th St, Los Angeles, CA 90001"
452,176990,27in FHD Monitor,1,149.99,4/7/2019 0:15,"322 2nd St, San Francisco, CA 94016"
453,176991,Bose SoundSport Headphones,1,99.99,4/15/2019 1:49,"338 2nd St, San Francisco, CA 94016"
454,176992,AAA Batteries (4-pack),2,2.99,4/15/2019 12:22,"927 5th St, New York City, NY 10001"
455,176993,iPhone,1,700,4/7/2019 9:43,"28 South St, Los Angeles, CA 90001"
456,176993,Wired Headphones,1,11.99,4/7/2019 9:43,"28 South St, Los Angeles, CA 90001"
457,176994,Google Phone,1,600,4/15/2019 12:39,"628 12th St, Los Angeles, CA 90001"
458,176995,AA Batteries (4-pack),2,3.84,4/20/2019 23:12,"964 8th St, San Francisco, CA 94016"
459,176996,Wired Headphones,1,11.99,4/23/2019 13:57,"57 Wilson St, Atlanta, GA 30301"
460,176997,AA Batteries (4-pack),1,3.84,4/25/2019 16:57,"354 14th St, New York City, NY 10001"
461,176998,Bose SoundSport Headphones,1,99.99,4/12/2019 12:54,"481 Maple St, San Francisco, CA 94016"
462,176999,Lightning Charging Cable,1,14.95,4/28/2019 11:19,"192 7th St, Seattle, WA 98101"
463,177000,USB-C Charging Cable,1,11.95,4/26/2019 16:08,"936 9th St, Los Angeles, CA 90001"
464,177001,Wired Headphones,1,11.99,4/17/2019 9:49,"958 Walnut St, Los Angeles, CA 90001"
465,177002,USB-C Charging Cable,1,11.95,4/15/2019 10:38,"965 Elm St, San Francisco, CA 94016"
466,177003,USB-C Charging Cable,1,11.95,4/13/2019 16:09,"903 Wilson St, San Francisco, CA 94016"
467,177004,AAA Batteries (4-pack),1,2.99,4/24/2019 17:43,"781 Wilson St, Los Angeles, CA 90001"
468,177005,Lightning Charging Cable,1,14.95,4/28/2019 11:38,"375 Jefferson St, Los Angeles, CA 90001"
469,177006,34in Ultrawide Monitor,1,379.99,4/2/2019 16:42,"776 Spruce St, Austin, TX 73301"
470,177007,AAA Batteries (4-pack),1,2.99,4/18/2019 13:10,"806 Willow St, Boston, MA 02215"
471,177008,Apple Airpods Headphones,1,150,4/5/2019 21:19,"899 7th St, Dallas, TX 75001"
472,177009,AA Batteries (4-pack),1,3.84,4/24/2019 11:08,"623 5th St, Los Angeles, CA 90001"
473,177010,Apple Airpods Headphones,1,150,4/28/2019 13:42,"885 Jefferson St, Dallas, TX 75001"
474,177011,Wired Headphones,2,11.99,4/11/2019 11:18,"742 Maple St, Dallas, TX 75001"
475,177012,Lightning Charging Cable,3,14.95,4/29/2019 14:05,"987 9th St, New York City, NY 10001"
476,177013,AAA Batteries (4-pack),1,2.99,4/18/2019 18:52,"398 Pine St, Los Angeles, CA 90001"
477,177014,Lightning Charging Cable,1,14.95,4/17/2019 7:41,"918 Maple St, Dallas, TX 75001"
478,177015,Lightning Charging Cable,1,14.95,4/26/2019 13:55,"61 7th St, New York City, NY 10001"
479,177016,USB-C Charging Cable,1,11.95,4/23/2019 17:05,"277 Johnson St, Seattle, WA 98101"
480,177017,AAA Batteries (4-pack),5,2.99,4/16/2019 0:04,"713 Sunset St, New York City, NY 10001"
481,177018,USB-C Charging Cable,1,11.95,4/25/2019 7:35,"412 Church St, New York City, NY 10001"
482,177019,USB-C Charging Cable,1,11.95,4/20/2019 15:44,"2 4th St, San Francisco, CA 94016"
483,177020,Macbook Pro Laptop,1,1700,4/16/2019 22:31,"606 Walnut St, Seattle, WA 98101"
484,177021,Bose SoundSport Headphones,1,99.99,4/8/2019 21:52,"542 Cedar St, San Francisco, CA 94016"
485,177022,iPhone,1,700,4/17/2019 18:14,"216 Chestnut St, Los Angeles, CA 90001"
486,177022,Wired Headphones,1,11.99,4/17/2019 18:14,"216 Chestnut St, Los Angeles, CA 90001"
